ID,kraken,mapped_bases,error_rate,indel_ratio,insert_size,insert_size_rev,heterozygous_snps
SRR6051847, 57.91, 73.73, 1.590496e-02, 1.590496e-02, 34.59, 109.47, 0.92
SRR6051849, 53.70, 63.43, 2.222189e-02, 2.222189e-02, 34.72, 109.22, 1.21
SRR6051861, 56.42, 72.12, 1.590304e-02, 1.590304e-02, 41.58, 79.17, 1.50
SRR6051868, 58.40, 75.09, 1.589978e-02, 1.589978e-02, 31.09, 145.45, 0.93
SRR6051869, 54.54, 72.18, 1.789497e-02, 1.789497e-02, 34.89, 119.61, 1.19
SRR6051880, 59.36, 75.33, 1.569788e-02, 1.569788e-02, 36.75, 102.45, 0.88
SRR6051881, 57.41, 69.26, 1.554778e-02, 1.554778e-02, 31.44, 151.39, 0.98
SRR6051882, 56.37, 73.17, 1.566694e-02, 1.566694e-02, 37.22, 101.14, 1.14
SRR6051883, 56.30, 71.52, 1.790838e-02, 1.790838e-02, 32.18, 132.87, 1.06
SRR6051884, 56.67, 73.53, 1.562712e-02, 1.562712e-02, 38.79, 88.54, 1.67
SRR6051886, 59.82, 73.93, 1.586592e-02, 1.586592e-02, 39.58, 87.24, 0.99
SRR6051887, 56.44, 69.83, 1.597805e-02, 1.597805e-02, 42.91, 70.59, 1.01
SRR6051888, 58.38, 71.54, 1.590491e-02, 1.590491e-02, 36.84, 100.00, 1.15
SRR6051889, 59.31, 76.85, 1.614616e-02, 1.614616e-02, 40.38, 76.82, 0.99
SRR6051980, 55.05, 70.52, 1.529987e-02, 1.529987e-02, 28.91, 183.97, 1.03
SRR6051981, 54.75, 70.96, 1.534919e-02, 1.534919e-02, 26.18, 191.06, 1.40
SRR6051982, 52.83, 66.68, 1.514047e-02, 1.514047e-02, 27.61, 196.09, 0.98
SRR6051983, 54.76, 74.44, 1.505047e-02, 1.505047e-02, 27.80, 183.87, 1.08
SRR6051984, 55.13, 72.17, 1.514801e-02, 1.514801e-02, 30.54, 178.63, 1.17
SRR6051985, 54.64, 72.01, 1.511105e-02, 1.511105e-02, 27.02, 191.94, 1.08
SRR6051986, 54.50, 71.28, 1.525296e-02, 1.525296e-02, 13.77, 265.69, 1.11
SRR6051988, 50.47, 64.67, 1.661173e-02, 1.661173e-02, 36.40, 117.57, 0.87
SRR6051989, 57.25, 74.39, 1.711319e-02, 1.711319e-02, 42.25, 73.12, 1.06
SRR6052031, 50.22, 64.18, 2.552004e-02, 2.552004e-02, 27.47, 152.85, 1.17
SRR6052035, 58.60, 69.63, 1.599184e-02, 1.599184e-02, 35.38, 121.47, 0.89
SRR6052036, 56.77, 73.12, 1.534548e-02, 1.534548e-02, 29.17, 205.22, 0.85
SRR6052048, 54.79, 73.05, 1.567315e-02, 1.567315e-02, 33.86, 148.97, 1.01
SRR6052090, 58.86, 73.73, 1.601029e-02, 1.601029e-02, 33.14, 122.42, 1.07
SRR6052091, 57.38, 71.48, 1.603712e-02, 1.603712e-02, 35.72, 110.43, 1.04
SRR6052092, 59.10, 71.04, 1.609890e-02, 1.609890e-02, 36.91, 104.22, 1.02
SRR6052093, 57.67, 70.35, 1.583125e-02, 1.583125e-02, 31.55, 151.37, 1.02
SRR6052094, 57.00, 72.96, 1.613690e-02, 1.613690e-02, 35.22, 127.27, 0.95
SRR6052095, 55.52, 75.35, 1.674873e-02, 1.674873e-02, 39.29, 94.01, 1.66
SRR6052099, 52.96, 74.78, 1.573503e-02, 1.573503e-02, 38.10, 96.67, 2.16
SRR6052112, 49.85, 66.91, 1.570462e-02, 1.570462e-02, 18.30, 278.51, 1.09
SRR6052113, 56.59, 72.67, 1.561136e-02, 1.561136e-02, 20.68, 264.39, 0.90
SRR6052115, 45.04, 61.91, 1.529769e-02, 1.529769e-02, 10.43, 344.12, 0.82
SRR6052117, 30.60, 39.13, 1.568704e-02, 1.568704e-02, 8.59, 443.14, 1.16
SRR6052130, 57.20, 72.76, 1.612171e-02, 1.612171e-02, 35.00, 125.49, 1.33
SRR6052700, 60.43, 60.49, 1.612409e-02, 1.612409e-02, 24.22, 216.80, 2.82
SRR6052701, 50.65, 67.55, 1.534301e-02, 1.534301e-02, 11.80, 341.35, 0.99
SRR6052702, 32.10, 46.87, 1.494403e-02, 1.494403e-02, 14.76, 204.90, 1.62
SRR6052703, 55.84, 73.39, 1.549767e-02, 1.549767e-02, 9.46, 374.51, 0.90
SRR6052704, 30.92, 43.05, 1.527210e-02, 1.527210e-02, 11.22, 322.55, 0.79
SRR6052705, 55.09, 71.51, 1.553275e-02, 1.553275e-02, 13.80, 290.20, 1.28
SRR6052706, 49.53, 68.82, 1.522438e-02, 1.522438e-02, 11.07, 328.43, 0.69
SRR6052707, 52.43, 70.16, 1.540831e-02, 1.540831e-02, 10.20, 354.90, 1.02
SRR6052708, 58.11, 75.27, 1.578860e-02, 1.578860e-02, 38.02, 94.15, 0.85
SRR6052709, 57.73, 64.27, 1.729933e-02, 1.729933e-02, 28.33, 179.67, 2.99
SRR6052720, 53.05, 70.93, 1.555194e-02, 1.555194e-02, 17.53, 294.21, 1.11
SRR6052721, 33.37, 45.69, 1.548832e-02, 1.548832e-02, 23.98, 231.58, 1.07
SRR6052722, 32.29, 46.68, 1.515075e-02, 1.515075e-02, 11.82, 303.92, 0.78
SRR6052723, 51.57, 71.75, 1.533783e-02, 1.533783e-02, 10.69, 335.29, 0.98
SRR6052724, 53.82, 74.02, 1.541734e-02, 1.541734e-02, 10.05, 352.94, 1.03
SRR6052725, 52.81, 75.16, 1.527789e-02, 1.527789e-02, 12.34, 316.35, 1.05
SRR6052727, 59.59, 68.47, 1.661695e-02, 1.661695e-02, 30.67, 152.74, 2.13
SRR6052728, 54.68, 74.01, 1.542489e-02, 1.542489e-02, 10.85, 320.39, 0.93
SRR6052729, 48.21, 75.99, 1.491061e-02, 1.491061e-02, 17.70, 193.14, 1.14
SRR6052741, 54.86, 72.09, 1.483394e-02, 1.483394e-02, 25.40, 221.77, 1.69
SRR6052742, 53.49, 74.64, 1.525137e-02, 1.525137e-02, 13.58, 305.61, 0.92
SRR6052746, 46.32, 77.27, 1.560669e-02, 1.560669e-02, 23.58, 117.65, 1.14
SRR6052747, 57.81, 64.01, 1.566459e-02, 1.566459e-02, 34.63, 151.85, 2.73
SRR6052760, 57.95, 71.95, 1.556474e-02, 1.556474e-02, 32.11, 144.52, 1.07
SRR6052761, 56.96, 72.57, 1.547565e-02, 1.547565e-02, 20.69, 267.48, 1.05
SRR6052763, 56.99, 72.39, 1.594277e-02, 1.594277e-02, 30.34, 152.29, 1.04
SRR6052764, 54.30, 71.03, 1.514707e-02, 1.514707e-02, 27.93, 195.08, 1.23
SRR6052765, 55.36, 71.70, 1.635525e-02, 1.635525e-02, 34.18, 143.88, 1.03
SRR6052766, 53.14, 72.11, 1.552915e-02, 1.552915e-02, 25.40, 223.20, 1.32
SRR6052767, 54.24, 71.13, 1.613165e-02, 1.613165e-02, 30.88, 164.52, 1.13
SRR6052768, 59.15, 72.70, 1.641002e-02, 1.641002e-02, 39.99, 83.92, 1.04
SRR6052769, 55.43, 72.23, 1.558734e-02, 1.558734e-02, 33.54, 144.44, 1.19
SRR6052808, 56.60, 72.10, 1.604503e-02, 1.604503e-02, 33.46, 129.66, 1.07
SRR6052810, 60.02, 71.91, 1.634357e-02, 1.634357e-02, 36.12, 91.14, 1.19
SRR6052811, 58.16, 72.53, 1.661614e-02, 1.661614e-02, 30.13, 127.04, 1.11
SRR6052812, 55.10, 73.37, 1.670654e-02, 1.670654e-02, 33.07, 149.62, 1.26
SRR6052813, 55.83, 68.98, 1.632904e-02, 1.632904e-02, 37.53, 107.32, 0.98
SRR6052814, 46.43, 75.77, 1.469344e-02, 1.469344e-02, 21.86, 153.92, 1.49
SRR6052815, 58.09, 68.39, 1.652199e-02, 1.652199e-02, 35.00, 134.59, 1.59
SRR6052816, 59.37, 57.76, 1.766729e-02, 1.766729e-02, 34.94, 102.00, 2.78
SRR6052817, 57.85, 67.49, 1.623572e-02, 1.623572e-02, 31.64, 123.50, 0.88
SRR6052819, 56.61, 73.27, 1.536038e-02, 1.536038e-02, 20.16, 292.56, 1.00
SRR6052830, 56.29, 72.30, 1.605886e-02, 1.605886e-02, 34.10, 129.63, 1.21
SRR6052831, 41.93, 49.99, 1.741237e-02, 1.741237e-02, 34.30, 109.69, 4.12
SRR6052832, 59.22, 72.79, 1.634407e-02, 1.634407e-02, 25.51, 166.27, 0.98
SRR6052833, 43.32, 73.53, 1.337325e-02, 1.337325e-02, 26.99, 149.02, 2.26
SRR6052834, 56.59, 73.49, 1.559326e-02, 1.559326e-02, 29.55, 195.59, 0.99
SRR6052835, 59.14, 73.97, 1.652207e-02, 1.652207e-02, 29.93, 125.10, 1.26
SRR6052836, 53.99, 62.56, 1.595614e-02, 1.595614e-02, 28.70, 173.77, 2.03
SRR6052837, 58.39, 73.68, 1.671322e-02, 1.671322e-02, 32.87, 107.96, 1.10
SRR6052838, 61.71, 73.18, 1.695199e-02, 1.695199e-02, 29.25, 140.08, 0.83
SRR6052850, 53.33, 71.16, 1.491889e-02, 1.491889e-02, 31.22, 154.55, 1.28
SRR6052851, 58.84, 67.44, 1.664702e-02, 1.664702e-02, 32.68, 114.90, 1.00
SRR6052852, 58.06, 73.40, 1.571648e-02, 1.571648e-02, 28.42, 176.97, 0.89
SRR6052853, 60.47, 73.46, 1.666468e-02, 1.666468e-02, 33.46, 105.96, 0.94
SRR6052854, 62.20, 73.30, 1.669155e-02, 1.669155e-02, 29.08, 147.30, 0.80
SRR6052855, 59.74, 73.63, 1.583707e-02, 1.583707e-02, 27.65, 172.99, 1.03
SRR6052856, 53.18, 74.86, 1.596453e-02, 1.596453e-02, 33.49, 137.59, 1.67
SRR6052857, 61.07, 74.86, 1.684389e-02, 1.684389e-02, 33.78, 117.35, 0.93
SRR6052858, 58.09, 63.57, 1.737309e-02, 1.737309e-02, 44.77, 65.10, 3.47
SRR6052859, 60.37, 74.75, 1.643301e-02, 1.643301e-02, 29.31, 137.75, 0.87
SRR6052861, 57.82, 66.73, 1.628700e-02, 1.628700e-02, 23.49, 234.97, 1.15
SRR6052870, 61.91, 73.21, 1.674435e-02, 1.674435e-02, 32.88, 117.62, 1.31
SRR6052871, 56.11, 70.50, 1.573009e-02, 1.573009e-02, 35.30, 127.78, 1.15
SRR6052872, 60.91, 73.30, 1.622789e-02, 1.622789e-02, 27.57, 171.28, 0.92
SRR6052873, 56.69, 70.73, 1.597621e-02, 1.597621e-02, 29.31, 171.52, 1.26
SRR6052874, 60.98, 72.08, 1.653566e-02, 1.653566e-02, 34.64, 113.83, 1.03
SRR6052875, 59.29, 70.41, 1.631408e-02, 1.631408e-02, 33.52, 111.89, 0.88
SRR6052876, 56.28, 69.67, 1.651962e-02, 1.651962e-02, 27.72, 192.37, 0.98
SRR6052877, 60.39, 78.58, 1.698821e-02, 1.698821e-02, 33.47, 104.50, 0.99
SRR6052878, 63.07, 72.84, 1.735589e-02, 1.735589e-02, 45.91, 56.59, 0.81
SRR6052879, 54.29, 71.05, 1.522072e-02, 1.522072e-02, 13.98, 281.55, 0.99
SRR6052890, 57.04, 74.12, 1.592908e-02, 1.592908e-02, 20.03, 239.23, 0.97
SRR6052891, 46.50, 74.04, 1.421612e-02, 1.421612e-02, 25.48, 144.66, 1.27
SRR6052892, 52.10, 71.38, 1.522415e-02, 1.522415e-02, 13.60, 288.24, 1.36
SRR6052893, 59.46, 73.73, 1.587001e-02, 1.587001e-02, 28.11, 193.94, 1.14
SRR6052894, 61.83, 72.76, 1.646953e-02, 1.646953e-02, 28.55, 166.36, 0.93
SRR6052922, 60.46, 72.90, 1.668893e-02, 1.668893e-02, 33.26, 115.35, 1.52
SRR6052923, 56.06, 72.87, 1.551491e-02, 1.551491e-02, 34.78, 123.21, 1.55
SRR6052927, 61.51, 73.21, 1.642092e-02, 1.642092e-02, 29.98, 140.10, 0.82
SRR6052993, 57.75, 72.42, 1.588689e-02, 1.588689e-02, 34.98, 104.76, 1.06
SRR6052994, 47.70, 69.28, 1.338309e-02, 1.338309e-02, 30.16, 139.42, 1.28
SRR6052995, 58.19, 60.82, 1.659720e-02, 1.659720e-02, 37.85, 114.71, 4.08
SRR6052996, 57.17, 69.23, 2.115419e-02, 2.115419e-02, 51.79, 47.90, 0.98
SRR6052997, 57.76, 70.32, 1.588780e-02, 1.588780e-02, 31.07, 128.57, 0.88
SRR6052998, 60.66, 75.58, 1.643305e-02, 1.643305e-02, 29.97, 152.20, 0.83
SRR6053030, 56.85, 73.37, 1.658516e-02, 1.658516e-02, 34.25, 124.53, 1.07
SRR6053031, 59.70, 77.74, 1.684740e-02, 1.684740e-02, 36.04, 88.42, 0.87
SRR6053032, 59.25, 73.51, 1.614295e-02, 1.614295e-02, 23.05, 251.39, 0.94
SRR6053033, 60.54, 69.55, 1.661140e-02, 1.661140e-02, 31.15, 114.75, 0.91
SRR6053034, 57.66, 73.49, 2.000789e-02, 2.000789e-02, 49.02, 51.59, 0.86
SRR6053035, 61.07, 70.54, 1.692716e-02, 1.692716e-02, 33.42, 105.24, 1.02
SRR6053036, 55.90, 72.28, 1.562354e-02, 1.562354e-02, 28.65, 152.42, 1.06
SRR6053037, 57.26, 73.54, 1.603461e-02, 1.603461e-02, 22.32, 215.28, 0.96
SRR6053038, 61.07, 73.55, 1.627487e-02, 1.627487e-02, 32.81, 115.38, 1.02
SRR6053039, 58.53, 72.28, 1.612692e-02, 1.612692e-02, 40.43, 78.72, 1.06
SRR6079350, 54.13, 71.52, 1.502313e-02, 1.502313e-02, 25.99, 195.93, 1.04
SRR6079351, 53.79, 70.59, 1.526957e-02, 1.526957e-02, 14.07, 265.69, 1.13
SRR6079352, 56.95, 72.94, 1.575563e-02, 1.575563e-02, 41.41, 88.27, 0.95
SRR6079353, 58.45, 73.68, 1.559595e-02, 1.559595e-02, 39.66, 82.14, 1.00
SRR6079354, 56.01, 73.38, 1.646670e-02, 1.646670e-02, 38.15, 104.76, 0.97
SRR6079355, 55.18, 73.05, 1.576172e-02, 1.576172e-02, 33.13, 152.24, 1.05
SRR6079357, 58.64, 72.33, 1.702706e-02, 1.702706e-02, 35.55, 107.88, 1.16
SRR6079358, 55.93, 73.75, 1.682425e-02, 1.682425e-02, 39.09, 96.08, 1.16
SRR6079370, 51.67, 68.94, 1.537287e-02, 1.537287e-02, 19.70, 278.05, 1.02
SRR6079371, 26.79, 36.63, 1.530403e-02, 1.530403e-02, 10.80, 320.59, 2.24
SRR6079372, 58.03, 70.43, 1.587430e-02, 1.587430e-02, 33.86, 134.69, 1.12
SRR6079415, 55.27, 76.33, 1.560355e-02, 1.560355e-02, 30.09, 166.67, 0.78
SRR6079417, 54.69, 73.12, 1.537534e-02, 1.537534e-02, 13.33, 289.22, 1.03
SRR6079418, 52.45, 72.84, 1.611352e-02, 1.611352e-02, 30.30, 134.15, 1.41
SRR6079419, 56.85, 73.23, 1.643399e-02, 1.643399e-02, 39.67, 87.82, 1.44
SRR6079430, 60.48, 71.92, 1.664213e-02, 1.664213e-02, 29.55, 140.62, 0.97
SRR6079431, 59.15, 72.24, 1.632852e-02, 1.632852e-02, 28.44, 180.86, 1.03
SRR6079432, 56.91, 62.13, 1.785556e-02, 1.785556e-02, 40.09, 90.24, 4.80
SRR6079433, 66.08, 57.67, 1.801680e-02, 1.801680e-02, 29.83, 133.93, 1.67
SRR6079434, 58.02, 56.27, 1.753074e-02, 1.753074e-02, 28.94, 176.35, 2.32
SRR6079435, 59.53, 74.02, 1.645828e-02, 1.645828e-02, 43.09, 59.24, 0.95
SRR6079436, 58.14, 74.14, 1.603076e-02, 1.603076e-02, 39.05, 92.05, 1.10
SRR6079438, 48.96, 72.67, 1.453523e-02, 1.453523e-02, 18.81, 215.69, 1.16
SRR6079439, 61.62, 73.33, 1.698831e-02, 1.698831e-02, 38.73, 79.45, 1.06
SRR6079443, 59.13, 71.63, 1.589439e-02, 1.589439e-02, 29.14, 164.29, 0.89
SRR6079447, 61.68, 60.84, 1.734871e-02, 1.734871e-02, 33.11, 123.81, 2.12
SRR6079459, 46.27, 56.69, 1.611519e-02, 1.611519e-02, 25.75, 177.24, 0.98
SRR6144120, 70.47, 68.66, 2.349027e-02, 2.349027e-02, 37.49, 111.32, 1.25
SRR6153876, 58.05, 71.34, 1.622066e-02, 1.622066e-02, 41.24, 73.40, 1.05
SRR6185790, 18.68, 37.97, 1.608590e-02, 1.3333333333333333, 35.53, 92.90, 0.00
SRR6185830, 37.20, 83.13, 9.408480e-03, 9.408480e-03, 27.39, 203.97, 2.77
SRR6185831, 47.13, 78.81, 1.343724e-02, 1.343724e-02, 32.88, 108.24, 3.24
SRR6185836, 41.94, 81.73, 9.926162e-03, 9.926162e-03, 34.81, 107.00, 2.93
SRR6185837, 81.41, 79.11, 2.403734e-02, 2.403734e-02, 22.80, 206.60, 0.46
SRR6185838, 66.98, 64.08, 2.569900e-02, 2.569900e-02, 26.08, 162.03, 0.61
SRR6185839, 37.24, 88.17, 9.657214e-03, 9.657214e-03, 21.51, 198.76, 1.38
SRR6185852, 43.15, 92.27, 1.169646e-02, 1.169646e-02, 33.16, 117.51, 0.98
SRR6185853, 26.18, 74.26, 1.051876e-02, 1.051876e-02, 31.77, 139.86, 1.41
SRR6185854, 30.17, 86.76, 8.984532e-03, 8.984532e-03, 1.27, 98.50, 6.47
SRR6185855, 39.95, 81.22, 1.414686e-02, 1.414686e-02, 38.90, 86.86, 2.00
SRR6185856, 72.15, 73.80, 2.186445e-02, 2.186445e-02, 26.10, 190.08, 0.26
SRR6185857, 41.07, 77.48, 1.197665e-02, 1.197665e-02, 28.45, 138.79, 1.11
SRR6185858, 38.60, 84.83, 1.008118e-02, 1.008118e-02, 37.71, 86.32, 4.91
SRR6185865, 43.37, 78.09, 9.729616e-03, 9.729616e-03, 35.26, 137.93, 1.66
SRR6185867, 36.61, 72.51, 1.114841e-02, 1.114841e-02, 31.35, 138.73, 1.60
SRR6185870, 45.03, 77.08, 1.285318e-02, 1.285318e-02, 28.72, 133.95, 1.60
SRR6185871, 35.63, 81.88, 8.975585e-03, 8.975585e-03, 24.22, 204.84, 2.71
SRR6185872, 64.01, 67.58, 2.243042e-02, 2.243042e-02, 29.17, 179.02, 0.91
SRR6185873, 39.21, 77.32, 1.253753e-02, 1.253753e-02, 32.29, 161.19, 2.97
SRR6185874, 25.08, 80.94, 9.977972e-03, 9.977972e-03, 1.27, 98.50, 1.04
SRR6185875, 35.56, 85.02, 9.613090e-03, 9.613090e-03, 35.00, 120.89, 1.85
SRR6185876, 62.28, 74.77, 2.118841e-02, 2.118841e-02, 1.48, 98.55, 0.61
SRR6185877, 44.66, 78.13, 9.540792e-03, 9.540792e-03, 31.34, 139.29, 2.59
SRR6185878, 36.56, 79.70, 9.689496e-03, 9.689496e-03, 35.05, 128.17, 3.42
SRR6185879, 57.73, 76.33, 1.575356e-02, 1.575356e-02, 30.62, 139.63, 1.62
SRR6324140, 40.68, 81.98, 1.182470e-02, 1.182470e-02, 34.14, 138.35, 0.96
SRR6324141, 48.74, 63.12, 9.315656e-03, 9.315656e-03, 26.98, 215.85, 4.59
SRR6324142, 32.63, 77.31, 1.050464e-02, 1.050464e-02, 12.93, 311.65, 0.72
SRR6324143, 62.06, 73.61, 1.774322e-02, 1.774322e-02, 27.63, 147.12, 1.12
SRR6324144, 59.83, 53.32, 1.909906e-02, 1.909906e-02, 31.38, 120.00, 2.23
SRR6324145, 59.15, 70.18, 1.746240e-02, 1.746240e-02, 34.92, 102.40, 1.07
SRR6324147, 62.30, 72.10, 1.688906e-02, 1.688906e-02, 25.97, 156.56, 0.95
SRR6324149, 59.18, 73.65, 1.678415e-02, 1.678415e-02, 22.75, 214.38, 1.13
SRR6324183, 61.13, 74.75, 1.742879e-02, 1.742879e-02, 40.63, 68.84, 0.95
SRR6324267, 60.22, 73.85, 1.672154e-02, 1.672154e-02, 22.44, 202.29, 1.05
SRR6324285, 64.46, 64.59, 2.330200e-02, 2.330200e-02, 44.46, 59.64, 1.95
SRR6375609, 65.92, 55.63, 2.238044e-02, 1.002909796314258, 31.13, 164.18, 0.61
SRR6489792, 69.51, 70.51, 2.324045e-02, 2.324045e-02, 24.80, 172.04, 2.43
SRR6489793, 43.43, 75.76, 1.258622e-02, 1.258622e-02, 20.05, 233.94, 2.07
SRR6816912, NA, 6.00, 1.104972e-02, NA, 100.00, 0.00, 0.00
SRR6816930, 58.73, 71.05, 1.774296e-02, 1.774296e-02, 40.06, 72.52, 1.08
SRR6816931, 59.96, 73.25, 1.675508e-02, 1.675508e-02, 26.08, 169.27, 0.95
SRR6816932, 57.79, 74.89, 1.672683e-02, 1.672683e-02, 25.45, 147.92, 0.94
SRR6816933, 62.74, 72.00, 1.755258e-02, 1.755258e-02, 29.04, 133.48, 1.12
SRR6816934, 57.30, 72.94, 2.250290e-02, 2.250290e-02, 41.81, 68.06, 0.99
SRR6816935, 61.83, 73.36, 1.714123e-02, 1.714123e-02, 29.70, 129.73, 0.93
SRR6816936, 61.06, 72.81, 1.631329e-02, 1.631329e-02, 22.75, 187.57, 0.94
SRR6816937, 61.65, 72.58, 1.676344e-02, 1.676344e-02, 28.32, 138.01, 0.93
SRR6816938, 58.35, 69.17, 1.825121e-02, 1.825121e-02, 39.69, 81.50, 0.91
SRR6816939, 62.75, 73.49, 1.734544e-02, 1.734544e-02, 30.07, 122.59, 0.89
SRR6816948, 48.56, 74.46, 1.305882e-02, 1.305882e-02, 21.91, 225.32, 1.21
SRR6816950, 59.49, 73.79, 1.669407e-02, 1.669407e-02, 23.53, 194.35, 0.84
SRR6816951, 62.71, 70.63, 1.679386e-02, 1.679386e-02, 39.06, 76.83, 0.95
SRR6816952, 39.50, 70.28, 1.027077e-02, 1.027077e-02, 38.79, 89.71, 1.98
SRR6816953, 60.24, 73.60, 1.780139e-02, 1.780139e-02, 19.00, 258.90, 0.86
SRR6816954, 59.76, 73.46, 1.655246e-02, 1.655246e-02, 29.72, 128.06, 1.08
SRR6816955, 58.77, 73.61, 1.724502e-02, 1.724502e-02, 22.28, 207.93, 1.63
SRR6816956, 57.35, 76.80, 1.665425e-02, 1.665425e-02, 34.67, 91.41, 0.95
SRR6820840, 55.01, 74.83, 1.547900e-02, 1.547900e-02, 22.96, 234.07, 0.73
SRR6821010, 59.59, 74.11, 1.617773e-02, 1.617773e-02, 39.98, 78.32, 0.98
SRR6821011, 57.76, 71.49, 1.559288e-02, 1.559288e-02, 31.32, 168.06, 1.15
SRR6821012, 61.34, 62.44, 1.768555e-02, 1.768555e-02, 26.90, 189.36, 2.55
SRR6821013, 52.66, 68.89, 1.513103e-02, 1.513103e-02, 28.39, 183.33, 1.08
SRR6821014, 62.50, 60.96, 1.726925e-02, 1.726925e-02, 34.59, 126.79, 1.89
SRR6821015, 58.09, 71.60, 1.657994e-02, 1.657994e-02, 32.95, 114.97, 1.17
SRR6821016, 54.27, 73.51, 1.547136e-02, 1.547136e-02, 10.99, 328.43, 1.08
SRR6821017, 58.78, 73.65, 1.604038e-02, 1.604038e-02, 38.53, 81.25, 1.01
SRR6825080, 58.82, 75.06, 1.590597e-02, 1.590597e-02, 37.39, 96.95, 1.16
SRR6825083, 62.32, 67.37, 1.666134e-02, 1.666134e-02, 54.07, 42.41, 0.67
SRR6825084, 58.15, 71.66, 1.710996e-02, 1.710996e-02, 35.00, 112.27, 1.18
SRR6825085, 58.14, 72.58, 1.735011e-02, 1.735011e-02, 38.02, 93.06, 1.17
SRR6825086, 70.06, 71.34, 1.716989e-02, 1.716989e-02, 40.21, 61.26, 0.63
SRR7167522, 41.89, 77.78, 1.190849e-02, 1.190849e-02, 41.13, 90.85, 0.71
SRR7167523, 53.30, 71.34, 1.501328e-02, 1.501328e-02, 28.95, 163.41, 1.16
SRR7167524, 38.03, 70.35, 9.433605e-03, 9.433605e-03, 33.51, 130.77, 1.54
SRR7167525, 60.99, 73.23, 1.709498e-02, 1.709498e-02, 37.96, 83.33, 1.56
SRR7167526, 60.45, 72.31, 1.710019e-02, 1.710019e-02, 25.89, 154.87, 0.94
SRR7167540, NA, 73.68, 1.233908e-02, 1.233908e-02, 1.28, 96.71, 3.86
SRR7167541, 52.91, 70.58, 1.528368e-02, 1.528368e-02, 14.27, 275.73, 0.96
SRR7172274, 37.97, 68.48, 9.454196e-03, 9.454196e-03, 27.90, 175.94, 2.26
SRR7172279, 58.44, 73.51, 1.659925e-02, 1.659925e-02, 15.54, 302.99, 0.98
SRR7179821, 34.92, 62.09, 2.804651e-02, 2.804651e-02, 40.83, 89.70, 2.32
SRR7179824, 65.18, 61.24, 2.313960e-02, 2.313960e-02, 24.81, 175.12, 1.07
SRR7180031, 36.48, 82.20, 3.976359e-03, 3.976359e-03, 15.01, 304.07, 2.09
SRR7183202, 21.43, 49.53, 8.968610e-03, NA, 100.00, 0.00, 0.00
SRR7184231, 43.32, 77.79, 9.717703e-03, 9.717703e-03, 35.04, 111.98, 4.07
SRR7184232, 45.70, 76.89, 1.330149e-02, 1.330149e-02, 27.97, 141.83, 1.62
SRR7184234, 58.99, 71.01, 1.637235e-02, 1.637235e-02, 32.48, 126.99, 1.21
SRR7184235, 31.01, 77.22, 8.555107e-03, 8.555107e-03, 20.29, 195.15, 4.05
SRR7184236, 61.94, 74.06, 1.726485e-02, 1.726485e-02, 38.03, 79.00, 0.90
SRR7184238, 45.78, 75.24, 1.664906e-02, 1.664906e-02, 37.24, 89.83, 3.20
SRR7184239, 53.35, 73.04, 1.487276e-02, 1.487276e-02, 26.86, 213.71, 1.19
SRR7184306, 60.37, 75.34, 1.701192e-02, 1.701192e-02, 28.53, 136.89, 0.89
SRR7184307, 58.83, 71.83, 1.682823e-02, 1.682823e-02, 27.04, 161.98, 1.02
SRR7184309, 40.90, 78.05, 1.001418e-02, 1.001418e-02, 35.23, 91.10, 1.42
SRR7184381, 37.57, 71.89, 1.010636e-02, 1.010636e-02, 43.57, 57.20, 1.65
SRR7184382, 59.93, 76.10, 1.663224e-02, 1.663224e-02, 32.18, 108.37, 1.04
SRR7184384, 47.97, 79.15, 1.225395e-02, 1.225395e-02, 28.15, 158.19, 1.66
SRR7184386, 42.09, 62.98, 1.276605e-02, 2.361963190184049, 22.92, 190.20, 1.13
SRR7184389, 55.81, 70.68, 1.663865e-02, 1.663865e-02, 36.62, 105.33, 1.21
SRR7184397, 59.92, 71.34, 1.696146e-02, 1.696146e-02, 29.85, 129.69, 0.89
SRR7184417, 36.89, 73.05, 9.882776e-03, 9.882776e-03, 16.19, 297.92, 1.20
SRR7186891, 37.44, 81.45, 9.684535e-03, 9.684535e-03, 16.70, 281.75, 3.35
SRR7186892, 62.88, 72.53, 1.674237e-02, 1.674237e-02, 40.83, 72.24, 0.79
SRR7186894, 38.67, 59.66, 1.289710e-02, 1.289710e-02, 15.98, 304.93, 0.95
SRR7186895, 60.09, 70.86, 1.669073e-02, 1.669073e-02, 29.61, 125.84, 0.77
SRR7186896, 49.18, 79.72, 1.333355e-02, 1.333355e-02, 42.17, 73.25, 1.64
SRR7186897, 49.55, 70.92, 9.747778e-03, 9.747778e-03, 31.71, 112.55, 4.29
SRR7186899, 61.47, 77.76, 1.795425e-02, 1.795425e-02, 51.06, 49.40, 0.99
SRR7186950, 56.63, 72.53, 1.630275e-02, 1.630275e-02, 33.98, 129.49, 1.13
SRR7186952, 58.27, 70.14, 1.662041e-02, 1.662041e-02, 20.65, 219.88, 0.94
SRR7186954, 59.49, 73.42, 1.705146e-02, 1.705146e-02, 25.64, 162.92, 0.97
SRR7186958, 57.97, 72.57, 1.588033e-02, 1.588033e-02, 31.27, 152.02, 1.16
SRR7186959, 43.57, 70.96, 1.016857e-02, 1.016857e-02, 27.45, 146.15, 2.58
